"Date","Price","Open","High","Low","Vol.","Change %"
"10/29/2000","51.000","51.000","52.100","50.500","","-0.29%"
"10/22/2000","51.150","48.650","52.050","48.500","","4.71%"
"10/15/2000","48.850","48.500","49.100","48.200","","0.51%"
"10/08/2000","48.600","46.410","49.000","46.210","","4.97%"
"10/01/2000","46.300","46.100","46.695","46.090","","0.22%"
"09/24/2000","46.200","46.150","46.430","46.000","","0.33%"
"09/17/2000","46.050","45.650","46.350","45.500","","0.88%"
"09/10/2000","45.650","45.450","46.000","45.400","","0.22%"
"09/03/2000","45.550","45.100","45.900","45.100","","0.82%"
"08/27/2000","45.180","44.900","45.670","44.900","","0.18%"
"08/20/2000","45.100","44.880","45.146","44.580","","0.22%"
"08/13/2000","45.000","44.750","45.117","44.680","","0.49%"
"08/06/2000","44.780","44.600","45.055","44.350","","0.40%"
"07/30/2000","44.600","44.950","45.175","44.108","","-0.78%"
"07/23/2000","44.950","44.400","45.290","44.300","","1.24%"
"07/16/2000","44.400","44.500","44.770","44.180","","-0.34%"
"07/09/2000","44.550","44.010","45.240","43.910","","1.14%"
"07/02/2000","44.050","42.910","44.145","42.910","","1.85%"
"06/25/2000","43.250","42.850","43.395","42.750","","0.82%"
"06/18/2000","42.900","42.580","43.070","42.460","","0.75%"
"06/11/2000","42.580","42.400","42.740","42.204","","0.12%"
"06/04/2000","42.530","42.480","42.665","42.050","","0.07%"
"05/28/2000","42.500","42.700","42.975","42.300","","-0.93%"
"05/21/2000","42.900","41.650","43.600","41.600","","2.88%"
"05/14/2000","41.700","41.450","41.925","41.400","","0.54%"
"05/07/2000","41.475","41.250","41.585","40.800","","0.30%"
"04/30/2000","41.350","41.250","41.400","40.800","","0.13%"
"04/23/2000","41.295","41.200","41.475","40.800","","0.05%"
"04/16/2000","41.275","41.100","41.335","41.020","","0.12%"
"04/09/2000","41.225","41.050","41.285","40.930","","0.13%"
"04/02/2000","41.170","41.050","41.298","40.980","","0.05%"
"03/26/2000","41.150","40.850","41.230","40.780","","0.49%"
"03/19/2000","40.950","40.850","41.075","40.700","","-0.06%"
"03/12/2000","40.975","40.825","41.050","40.250","","0.18%"
"03/05/2000","40.900","40.830","41.700","40.309","","0.00%"
"02/27/2000","40.900","40.750","41.110","40.520","","0.00%"
"02/20/2000","40.900","40.660","40.980","40.500","","0.49%"
"02/13/2000","40.700","40.400","40.785","40.210","","0.54%"
"02/06/2000","40.480","40.500","40.750","40.250","","-0.30%"
"01/30/2000","40.600","40.400","40.906","40.320","","0.25%"
